anime_id,name,english_name,score,genres,type,episodes,premiered,producers,studios,source,duration,rating,rank,popularity,favorites,scored_by,members
54021,Fangyu Quan Kai,Defense Fully Open,6.38,"Action, Fantasy",ONA,60,,,Suoyi Technology,Unknown,10 min per ep,PG-13 - Teens 13 or older,7818,16104,3,151,604
53648,Nezumi Scheme,,6.38,,Music,1,,Universal Music Japan,,Original,2 min,PG-13 - Teens 13 or older,,15997,3,349,623
53196,Watashi dake no Okosama Lunch,My Precious Lunch,6.38,"Action, Fantasy",Movie,1,,,,Original,6 min,G - All Ages,7786,14605,0,265,909
52881,Jibi Eopseo PV,No Home PV,6.38,Slice of Life,PV,1,,,,Web manga,2 min,PG-13 - Teens 13 or older,,15175,1,263,765
52757,Ima ni Mitero yo!,,6.38,,Music,1,,,,Original,3 min,PG-13 - Teens 13 or older,,21210,0,105,215
52754,Alita De Shi Lian,Alita's Trail,6.38,"Action, Fantasy",ONA,1,,,Studio Tumble,Original,5 min,PG-13 - Teens 13 or older,7796,17358,0,167,467
51618,Boku no Sensou,My War,6.38,Suspense,Music,1,,,Rabbit Machine,Original,4 min,PG-13 - Teens 13 or older,,11509,2,1226,2249
43601,DiSCOVER THE FUTURE,,6.38,,Music,1,,,Kamikaze Douga,Game,2 min,PG-13 - Teens 13 or older,,14443,2,401,948
41252,Streaming Heart,,6.38,,Music,1,,,,Original,2 min,R - 17+ (violence & profanity),,19634,1,168,304
36137,Succubu-ist Story The Animation,Demoness of Dreams,6.38,Hentai,OVA,1,,"MS Pictures, BOOTLEG",Office TakeOut,Manga,15 min,Rx - Hentai,,7076,17,3758,8936
12373,Star☆Jewel,,6.38,"Girls Love, Hentai",OVA,1,,,Zyc,Original,42 min,Rx - Hentai,,7825,39,2561,6923
18455,M Ogui: Last Order,,6.38,Hentai,OVA,1,,"MS Pictures, BOOTLEG",Studio 1st,Manga,16 min,Rx - Hentai,,7654,20,3375,7308
16680,Pokemon Movie 16: Shinsoku no Genosect - Mewtwo Kakusei,Pokémon the Movie: Genesect and the Legend Awakened,6.38,"Action, Adventure, Comedy, Fantasy",Movie,1,,,OLM,Game,1 hr 10 min,PG - Children,7839,3251,9,30170,51637
3058,Darling,,6.38,"Comedy, Hentai",OVA,3,,Amumo,Front Line,Visual novel,26 min per ep,Rx - Hentai,,7643,12,2726,7327
38254,Hashiri Tsuzukete Yokatta tte.,I'm glad I could keep running.,6.38,"Drama, Slice of Life",TV,4,fall 2018,"DAX Production, Twin Planet",Signal.MD,Original,15 min per ep,PG-13 - Teens 13 or older,7822,6079,12,4632,12879
2394,Ma ga Ochiru Yoru,The Night When Evil Falls,6.38,Hentai,OVA,3,,Cranberry,Dream Entertainment,Light novel,27 min per ep,Rx - Hentai,,8784,20,1904,5214
7017,K-On!: Ura-On!,K-On!: Ura-On!,6.38,Comedy,Special,7,,,Kyoto Animation,Original,2 min per ep,G - All Ages,7828,2897,88,34629,64637
33925,Hua Jianghu: Bu Liang Ren II,,6.38,"Adventure, Drama, Romance",ONA,40,,,Rocen,Original,20 min per ep,R - 17+ (violence & profanity),7826,13465,1,310,1235
36423,Zhandou Wang Zhi Jufeng Zhan Hun,Infinity Nado,6.38,Action,TV,52,summer 2012,Alpha Group,Alpha Animation,Original,24 min per ep,PG - Children,7793,13751,22,469,1140
36571,Nanocore 3rd Season,Nanocore 3rd Season,6.38,"Action, Adventure, Sci-Fi",ONA,20,,,Coastline Animation Studio,Original,15 min per ep,PG-13 - Teens 13 or older,7836,16222,0,138,592
37608,Renai Saiban,Love Trial,6.38,Romance,Music,1,,,,Original,3 min,G - All Ages,,14539,1,520,925
38179,Kino no Tabi: The Beautiful World - The Animated Series - Haikyo no Kuni - On Your Way,,6.38,Adventure,Special,27,,,Lerche,Light novel,4 min per ep,R - 17+ (violence & profanity),7830,9105,5,604,4710
38180,Heavy Object: Dai 37 Kidou Seihi Daitai - Sakusen Kiroku,,6.38,Action,TV Special,1,,,"J.C.Staff, SANZIGEN",Light novel,20 min,PG-13 - Teens 13 or older,7824,10134,2,760,3382
823,Virgin Night,,6.38,Hentai,OVA,1,,Green Bunny,Shinkuukan,Manga,27 min,Rx - Hentai,,9032,16,1942,4811
35122,Shingeki no Kyotou,Attack on Skytree,6.38,"Action, Fantasy",Movie,1,,Kodansha,,Manga,7 min,PG-13 - Teens 13 or older,7780,4572,86,7550,26534
6492,Minky Momo in Tabidachi no Eki,Minky Momo: The Station of Your Memories,6.38,"Drama, Fantasy",OVA,1,,,,Original,30 min,G - All Ages,7834,11279,0,950,2411
34802,Cobalt World,,6.38,Slice of Life,Music,1,,Sony Music Entertainment,,Original,4 min,G - All Ages,,9890,1,1885,3662
5772,Akaneiro ni Somaru Saka: Hardcore,Akane Iro ni Somaru Saka Hardcore OVA,6.38,"Comedy, Romance, Ecchi",Special,1,,Marvelous Entertainment,TNK,Visual novel,26 min,R+ - Mild Nudity,7795,3705,31,22189,41191
34117,Otousan wa Ai no Hito,,6.38,"Drama, Slice of Life",ONA,1,,,,Original,3 min,G - All Ages,7838,15309,1,393,734
33957,Danball Senki Wars: All Star Battle,,6.38,Action,Special,1,,,OLM,Game,9 min,G - All Ages,7815,14025,2,342,1064
33522,Chiba Pedal: Yowamushi Pedal to Manabu Jitensha Koutsuu Anzen,,6.38,,CM,6,,,,Manga,1 min per ep,PG-13 - Teens 13 or older,,8611,2,1963,5517
32010,"Eikoku Ikka, Nihon wo Taberu: English Ikka, Shougatsu wo Taberu",Sushi and Beyond: An English Family Eats New Year's,6.38,"Comedy, Gourmet",TV Special,1,,,,Unknown,49 min,G - All Ages,7817,17412,0,123,463
40849,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru Recap,Cautious Hero: The Hero Is Overpowered but Overly Cautious Recap,6.38,"Action, Adventure, Comedy, Fantasy",TV Special,1,,Kadokawa,White Fox,Light novel,23 min,PG-13 - Teens 13 or older,7779,4563,26,11356,26704
41374,Anklet to Aoi Umi,Memory of Blue,6.38,Fantasy,Movie,1,,Tamabi,Studio Himalaya,Original,6 min,G - All Ages,7798,17123,0,169,490
30524,Kagewani,Kagewani,6.38,"Horror, Mystery, Supernatural",TV,13,fall 2015,Directions,Tomovies,Original,7 min per ep,R - 17+ (violence & profanity),7828,4085,32,13586,33687
29863,Anata wo Zutto Aishiteru,,6.38,"Adventure, Fantasy",Movie,1,,Media Castle,,Picture book,1 hr 22 min,G - All Ages,7796,12567,2,449,1600
42435,Polaris,,6.38,Romance,Music,1,,,,Original,6 min,G - All Ages,,17725,2,239,439
42829,Boukyaku Battery,Oblivion Battery: Jump Festa 2020 Special,6.38,"Comedy, Sports",ONA,1,,"Shueisha, dugout",MAPPA,Manga,20 min,PG-13 - Teens 13 or older,7809,9462,18,1006,4191
42959,Yatogame-chan Kansatsu Nikki Sansatsume,,6.38,"Comedy, Slice of Life",TV,12,winter 2021,LEVELS,Saetta,4-koma manga,3 min per ep,PG-13 - Teens 13 or older,7788,5703,16,5790,15250
7364,Dragon Quest: Dai no Daibouken Buchiyabure!! Shinsei 6 Daishougun,Dragon Quest Great Adventure of Dai! Destroy!! The Reborn 6 Commanders,6.38,"Action, Adventure, Fantasy",Movie,1,,,Toei Animation,Manga,40 min,PG-13 - Teens 13 or older,7816,10806,1,910,2769
1964,Sakura Taisen: Ecole de Paris,Sakura Taisen: Ecole de Paris,6.38,"Action, Adventure, Sci-Fi",OVA,3,,"Sega, Imagine",Radix,Game,24 min per ep,PG-13 - Teens 13 or older,7843,9112,3,1772,4697
6310,Kinnikuman II Sei: Second Generations,,6.38,"Comedy, Sports",Movie,1,,,Toei Animation,Manga,25 min,PG-13 - Teens 13 or older,7830,12180,0,785,1829
44044,Jimihen!!: Jimiko wo Kaechau Jun Isei Kouyuu!!,Simple yet Sexy,6.38,Hentai,ONA,8,,"Studio Mausu, Suiseisha",Studio Hokiboshi,Manga,7 min per ep,Rx - Hentai,,3687,368,12096,41443
105,Boys Be...,Boys Be...,6.38,"Comedy, Romance",TV,13,spring 2000,,HAL Film Maker,Manga,23 min per ep,PG-13 - Teens 13 or older,7810,4705,46,9825,24686
1810,Kyoushirou to Towa no Sora,Shattered Angels,6.38,"Drama, Fantasy, Romance",TV,12,winter 2007,"AT-X, KlockWorx, Studio Mausu, Toshiba Entertainment, Geneon Entertainment",TNK,Manga,24 min per ep,PG-13 - Teens 13 or older,7831,3540,94,15658,44681
9035,Lupin the Third x Monkey Majik,,6.38,Adventure,Music,1,,,,Manga,3 min,PG-13 - Teens 13 or older,,9757,5,1464,3823
22443,Hello Kitty no Alps no Shoujo Heidi,Hello Kitty in Heidi,6.38,,OVA,1,,Sanrio,,Unknown,30 min,G - All Ages,7825,12720,8,561,1525
22053,Gakkou no Kaidan (OVA),,6.38,"Comedy, Horror, Mystery, Supernatural",OVA,10,,,"Trinet Entertainment, WAO World, Studio Ranmaru",Mixed media,10 min per ep,PG-13 - Teens 13 or older,7819,12374,3,417,1705
5147,Comic Party Revolution OVA,,6.38,Comedy,OVA,4,,AQUAPLUS,Chaos Project,Visual novel,30 min per ep,PG-13 - Teens 13 or older,7813,9726,2,1362,3861
45961,Assault Lily: Fruits,,6.38,"Comedy, Fantasy",ONA,13,,,Shaft,Other,2 min per ep,PG-13 - Teens 13 or older,7802,9013,10,1203,4852
4910,Pokemon: Pikachu no Wanpaku Island,Pikachu's Island Adventure,6.38,"Adventure, Comedy, Fantasy",Special,1,,,OLM,Game,21 min,PG - Children,7841,6547,5,4894,10723
3952,Blue Seed 1.5,,6.38,"Action, Adventure, Drama, Horror, Mystery, Romance, Supernatural",OVA,2,,"TV Tokyo, Movic, ING, King Records","Production I.G, Ashi Productions",Manga,22 min per ep,R - 17+ (violence & profanity),7808,10388,0,924,3123
3433,Go-Q-Choji Ikkiman,Battle Ball,6.38,"Sci-Fi, Sports",TV,32,spring 1986,,Toei Animation,Manga,24 min per ep,G - All Ages,7820,12840,0,608,1470
17493,Ashita Genki ni Nare!: Hanbun no Satsumaimo,Tomorrow Will Become Better!: Half a Sweet Potato,6.38,Drama,Movie,1,,Studio Kelmadick,AYCO,Novel,1 hr 29 min,,7800,14090,1,181,1046
17233,Jib,The House,6.38,"Drama, Fantasy",Movie,1,,,,Unknown,1 hr 19 min,G - All Ages,7827,15244,2,208,749
17010,Yasashii March,The Tender March,6.38,,Movie,1,,Geidai Animation,,Original,4 min,PG-13 - Teens 13 or older,7788,11571,5,1269,2210
836,Sister Princess,,6.38,"Comedy, Drama, Romance",TV,26,spring 2001,"Starchild Records, TV Tokyo Music, GANSIS, Omnibus Promotion",Zexcs,Light novel,23 min per ep,PG-13 - Teens 13 or older,7781,4580,92,9628,26383
833,Choujuushin Gravion,Super Heavy God Gravion,6.38,"Action, Comedy, Sci-Fi",TV,13,fall 2002,"Fuji TV, Imagica",Gonzo,Original,23 min per ep,PG-13 - Teens 13 or older,7811,5719,19,5421,15145
16119,Chouyaku Hyakuninisshu: Uta Koi. - Sake to Kikoushi: Murasaki Shikibu to Kintou,,6.38,Comedy,Special,1,,,TYO Animations,Manga,3 min,PG-13 - Teens 13 or older,7812,11576,1,510,2206
49471,Argonavis Movie: Ryuusei no Obligato,Argonavis the Movie: Ryusei no Obligato,6.38,Drama,Movie,1,,"Ultra Super Pictures, Bushiroad",SANZIGEN,Mixed media,1 hr 29 min,PG-13 - Teens 13 or older,7799,12464,12,131,1666
39365,Ero Konbini Tenchou,,6.38,Hentai,OVA,4,,,PoRO,Visual novel,25 min per ep,Rx - Hentai,,8444,15,1967,5786
49697,Yugesho,Sunset Flower Blooming,6.38,Slice of Life,Movie,1,,Geidai Animation,,Original,10 min,G - All Ages,7790,20567,2,111,251
2285,D.I.C.E.,,6.38,"Action, Adventure, Sci-Fi",TV,40,winter 2006,,Xebec,Original,25 min per ep,PG - Children,7814,8839,18,2448,5141
12935,Utakata Hanabi,Fleeting Fireworks,6.38,,Music,1,,Sony Music Entertainment,Madhouse,Original,6 min,G - All Ages,,10909,5,1562,2689
49913,"Hachigatsu no Cinderella Nine: Tsuzuku, Monogatari",Cinderella Nine: The Story Continues,6.38,Sports,Special,1,,,TMS Entertainment,Game,23 min,PG-13 - Teens 13 or older,7821,11924,4,934,1980
12715,The Hakkenden: Shin Shou,The Hakkenden: Legend of the Dog Warriors Part 2,6.38,"Action, Adventure",OVA,7,,Pioneer LDC,"Artland, AIC",Novel,30 min per ep,R - 17+ (violence & profanity),7784,10393,5,1009,3121
49952,Wo Qi Ku Le Baiwan Xiulian Zhe,,6.38,Fantasy,ONA,160,,Tencent Penguin Pictures,Suoyi Technology,Novel,11 min per ep,PG-13 - Teens 13 or older,7787,11798,8,418,2054
21679,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga. OVA",,6.38,"Comedy, Romance, Supernatural, Ecchi",OVA,1,,,Project No.9,Manga,23 min,PG-13 - Teens 13 or older,7843,4274,8,14991,30398
12439,"Soukou Kihei Votoms Vol.I: Stories of the ""A.T.Votoms""",,6.38,"Action, Drama, Sci-Fi",OVA,1,,,Sunrise,Original,55 min,R+ - Mild Nudity,7782,13100,0,494,1363
12437,Yuri Seijin Naoko-san (2012),,6.38,"Comedy, Girls Love",OVA,1,,Aniplex,ufotable,Manga,28 min,PG-13 - Teens 13 or older,7791,5809,32,7017,14552
4744,Akaneiro ni Somaru Saka,The Hill Dyed Rose Madder,6.38,"Comedy, Romance, Ecchi",TV,12,fall 2008,"Marvelous Entertainment, feng, Delfi Sound, Pony Canyon Enterprises",TNK,Visual novel,25 min per ep,R+ - Mild Nudity,7794,1608,257,82374,154713
2028,Zettai Muteki Raijin-Oh (1992),,6.38,Sci-Fi,OVA,4,,Toshiba EMI,Sunrise,Original,29 min per ep,G - All Ages,7791,14581,2,246,915
1904,Harukanaru Toki no Naka de 2: Shiroki Ryuu no Miko,,6.38,"Fantasy, Romance",OVA,3,,,Yumeta Company,Visual novel,30 min per ep,PG-13 - Teens 13 or older,7821,9654,2,1288,3945
1682,Baldr Force Exe Resolution,,6.38,"Action, Drama, Sci-Fi",OVA,4,,"Alchemist, Geneon Entertainment",Satelight,Visual novel,29 min per ep,R+ - Mild Nudity,7804,5347,31,7707,17998
1617,Massugu ni Ikou.,,6.38,"Comedy, Romance, Slice of Life",TV,4,summer 2003,Yomiuri Telecasting,Yumeta Company,Manga,21 min per ep,PG - Children,7833,9158,7,1417,4637
10196,Baby Princess 3D Paradise 0 [Love],,6.38,Ecchi,OVA,1,,Sotsu,Studio Comet,Light novel,29 min,R+ - Mild Nudity,7803,4210,68,15467,31238
10055,Black Jack: Obaa-chan,Black Jack: Grandma,6.38,,Movie,1,,Beijing Sharaku Art,,Manga,10 min,PG-13 - Teens 13 or older,7806,10666,1,972,2892
42892,Baraou no Souretsu,Requiem of the Rose King,6.38,"Action, Drama, Supernatural",TV,24,winter 2022,"Lantis, Akita Shoten",J.C.Staff,Manga,23 min per ep,PG-13 - Teens 13 or older,7805,2937,396,13538,62834
10005,Tetsujin 28-gou: Hakuchuu no Zangetsu,,6.38,"Action, Adventure, Sci-Fi",Movie,1,,"Genco, GANSIS, King Records",Palm Studio,Manga,1 hr 35 min,G - All Ages,7783,12678,2,640,1551
1298,Project A-Ko 4: Final,Project A-ko: Love & Robots,6.38,"Action, Comedy, Sci-Fi",OVA,1,,Pony Canyon,Studio Fantasia,Original,53 min,R+ - Mild Nudity,7841,8007,1,3185,6539
1270,Black Magic M-66,,6.38,"Action, Sci-Fi",OVA,1,,"Bandai Visual, Network","AIC, animate Film",Manga,48 min,R - 17+ (violence & profanity),7806,5216,33,8423,19288
51045,Sode no Quilt,Quilt,6.38,Adventure,Music,1,,,,Original,4 min,PG-13 - Teens 13 or older,,17241,4,254,480
41802,Wan Jie Chun Qiu,Spring and Autumn,6.38,"Action, Adventure, Fantasy, Romance",ONA,56,,Tencent Penguin Pictures,Ruo Hong Culture,Original,8 min per ep,PG-13 - Teens 13 or older,7785,11655,11,596,2150
59265,Magic Maker: Isekai Mahou no Tsukurikata,Magic Maker: How to Make Magic in Another World,6.37,Fantasy,TV,12,winter 2025,"TV Tokyo, Frontier Works, Half H.P Studio, AT-X, Toy's Factory, BS NTV, Kadokawa",Studio Deen,Light novel,23 min per ep,PG-13 - Teens 13 or older,7853,3924,60,5917,36443
58925,Kuroko no Basket: Basket Kyoushitsu,Kuroko's Basketball: Basketball Classroom,6.37,Sports,Special,1,,,Production I.G,Manga,24 min,PG-13 - Teens 13 or older,7849,15572,1,157,689
57650,Koshaberi Biyori,,6.37,Romance,Music,1,,,,Original,3 min,G - All Ages,,16590,0,275,547
57488,Kabigon to Karakara,The Adventures of Snorlax & Cubone,6.37,Fantasy,ONA,4,,Glovision,Polygon Pictures,Game,1 min per ep,PG - Children,7843,16343,1,247,575
57000,Zero Talking,,6.37,Girls Love,Music,1,,,Studio Gohan,Original,3 min,PG-13 - Teens 13 or older,,18536,1,185,378
56588,Ochibi-san,,6.37,Slice of Life,TV,24,fall 2023,"NHK, Studio Pablo",Khara,Manga,5 min per ep,G - All Ages,7857,13929,2,291,1085
56093,Suiyoubi no Yakusoku: Another Story,,6.37,Romance,Music,1,,,,Original,3 min,G - All Ages,,21134,0,114,219
55799,Time Gram,Time Gram,6.37,,Music,1,,,,Original,4 min,G - All Ages,,21525,0,115,200
55494,Koi no Koi ni Yoru Koi no Tame no Koi,Love of Love by Love for Love,6.37,,Music,1,,,,Original,3 min,G - All Ages,,21283,0,108,211
55306,Telepath,,6.37,,Music,1,,,Gainax Kyoto,Original,5 min,PG-13 - Teens 13 or older,,14557,4,447,921
54860,Koukaku Kidoutai: SAC_2045 - Saigo no Ningen,,6.37,"Action, Mystery, Sci-Fi",Movie,1,,"Dentsu, Kodansha, flying DOG, Bandai Namco Arts","Production I.G, Sola Digital Arts",Manga,2 hr 6 min,R - 17+ (violence & profanity),7848,11419,5,152,2314
54749,Saikai (2022),,6.37,,Music,1,,Kamitsubaki Studio,,Visual novel,4 min,PG-13 - Teens 13 or older,,18818,0,172,355
54046,Be Authentic,,6.37,,Music,1,,,,Game,2 min,PG-13 - Teens 13 or older,,17526,2,232,454
54017,Juubee Ninpuuchou Burst,Ninja Scroll Burst,6.37,"Action, Horror, Supernatural",PV,1,,,Madhouse,Original,1 min,R - 17+ (violence & profanity),,15192,4,268,762
53730,"Sokushi Cheat ga Saikyou sugite, Isekai no Yatsura ga Marude Aite ni Naranai n desu ga.","My Instant Death Ability is So Overpowered, No One in This Other World Stands a Chance Against Me!",6.37,"Action, Adventure, Comedy, Fantasy",TV,12,winter 2024,"Mainichi Broadcasting System, KlockWorx, Earth Star Entertainment, Tokyo MX, BS11, JR East Marketing & Communications, Nichion, MAGNET, AQUA ARIS",Okuruto Noboru,Light novel,23 min per ep,R - 17+ (violence & profanity),7870,1578,614,72826,158757
42673,Rakuen Tsuihou: Faith Conquest,,6.37,,Music,1,,,Happy Elements,Game,2 min,PG-13 - Teens 13 or older,,19008,2,158,343
53690,Matasaburou,,6.37,,Music,1,,,THINKR,Original,3 min,G - All Ages,,21148,0,109,218
52982,Yoru no Pierrot 360°,,6.37,,Music,1,,,,Original,3 min,G - All Ages,,16722,1,313,532
52558,Vivid Vice,,6.37,Fantasy,Music,1,,,,Original,3 min,PG-13 - Teens 13 or older,,11360,1,1234,2349
52216,Twisted-Wonderland 2-shuunen Kinen PV,Twisted-Wonderland 2nd Anniversary PV,6.37,Supernatural,PV,1,,,CloverWorks,Game,1 min,PG-13 - Teens 13 or older,,14092,8,417,1047
51404,Rakudai Majo: Fuuka to Yami no Majo,The Klutzy Witch: Fuuka and the Witch of Darkness,6.37,Fantasy,Movie,1,,Pony Canyon,Production I.G,Novel,59 min,PG-13 - Teens 13 or older,7860,9723,5,555,3862
49189,Shiny Racers,,6.37,,Music,1,,,Hurray!,Other,3 min,PG-13 - Teens 13 or older,,14291,2,484,990
45108,One of Us,,6.37,,Music,1,,,,Mixed media,2 min,G - All Ages,,16993,0,264,505
50958,Doukyuusei Remake The Animation,,6.37,Hentai,OVA,2,,Pink Pineapple,Seven,Visual novel,31 min per ep,Rx - Hentai,,9792,8,1269,3784
42135,Pokemon Advanced Generation Planetarium: Tenkuu Kara no Chousen,,6.37,"Action, Adventure, Comedy, Fantasy",Movie,1,,,,Game,30 min,PG - Children,7859,14032,0,268,1064
33588,Shinkyoku no Grimoire The Animation: Unico no Natsuyasumi,,6.37,"Fantasy, Hentai",Special,1,,Pink Pineapple,T-Rex,Manga,1 min,Rx - Hentai,,10744,4,931,2821
33153,Houkago Initiation,,6.37,Hentai,OVA,2,,"Queen Bee, Mediabank",Studio 9 Maiami,Manga,21 min per ep,Rx - Hentai,,7775,20,2640,7029
22901,Love es M The Animation,,6.37,Hentai,OVA,1,,Pink Pineapple,Office TakeOut,Visual novel,28 min,Rx - Hentai,,9224,5,1645,4534
13449,Shippuu! Iron Leaguer: Silver no Hata no Moto ni,,6.37,Sports,OVA,5,,,Sunrise,Original,30 min per ep,PG-13 - Teens 13 or older,7868,15820,1,172,649
8289,Toumei Ningen R,,6.37,Hentai,OVA,2,,Digital Works,Y.O.U.C,Original,27 min per ep,Rx - Hentai,,8799,7,2257,5194
